fiberlookup_initial,fiberlookup_latency,fiberlookup_stop_latency,fiberlookup_miss_latency,fiberlookup_starting,incr_type,fiberlookup_ii,fiberlookup_numerator_factor,fiberlookup_denominator_factor,diff1,timestamp
0,92,807,30,531,2,12,45,65,2606.699951171875,79194
137,236,22,0,0,2,19,28,61,3740.60009765625,79234
9,0,0,405,0,0,1,0,100,446.79998779296875,79298
0,23,142,217,0,2,6,0,59,1044.0999755859375,79337
0,0,0,55,73,0,1,113,1,12386.2998046875,79373
9,0,0,406,0,0,1,0,100,447.8999938964844,79413
945,23,22,0,0,2,1,0,56,3017.800048828125,79450
0,23,71,0,150,2,7,31,59,1220.4000244140625,79486
0,776,22,0,624,2,1,0,19,1369.800048828125,79521
9,0,0,405,0,0,1,0,100,446.79998779296875,79574
30,0,661,200,0,2,23,86,90,4108.2998046875,79618
0,33,22,0,0,2,1,0,59,21.600000381469727,79658
177,23,22,0,0,2,1,15,68,584.2999877929688,79691
0,23,22,0,0,2,1,200,59,362.20001220703125,79724
0,23,60,19,0,2,70,99,76,11814.0,79761
134,0,65,0,98,2,24,0,43,4393.2998046875,79800
0,919,0,733,33,2,12,200,81,3198.800048828125,79843
9,0,0,406,0,0,1,0,100,447.8999938964844,79889
20,93,0,355,0,2,1,0,36,434.3999938964844,79931
0,23,22,0,0,2,22,0,59,3547.0,79978
9,0,0,405,0,0,1,0,100,446.79998779296875,80018
9,0,0,406,0,0,1,0,100,447.8999938964844,80060
9,0,0,406,0,0,1,0,100,447.8999938964844,80099
1,23,22,0,0,2,100,144,59,17013.19921875,80137
0,0,110,0,0,2,58,118,41,9934.2998046875,80184
0,23,22,0,0,2,64,0,69,10653.400390625,80224
9,0,0,406,0,0,1,0,100,447.8999938964844,80269
0,890,324,0,898,0,1,188,49,2175.89990234375,80321
9,0,0,406,0,0,1,0,100,447.8999938964844,80371
0,30,65,0,354,2,1,11,25,406.1000061035156,80427
0,23,22,0,0,2,1,102,59,181.89999389648438,80468
94,48,22,0,59,1,6,0,59,1223.5999755859375,80508
0,0,87,675,0,0,23,0,67,4376.2001953125,80547
0,23,22,927,0,2,1,0,59,992.5999755859375,80586
9,0,0,406,0,0,1,0,100,447.8999938964844,80624
9,0,0,406,0,0,1,0,100,447.8999938964844,80668
0,23,22,0,224,2,1,0,59,216.8000030517578,80712
0,147,0,0,51,0,1,200,27,973.9000244140625,80752
9,0,0,405,0,0,1,0,100,446.79998779296875,80819
0,350,92,83,98,2,1,135,93,593.2000122070312,80862
0,23,22,914,0,2,1,0,59,978.2999877929688,80909
9,0,0,406,0,0,1,0,100,447.8999938964844,80951
0,213,503,0,599,2,1,0,59,810.7999877929688,80991
0,53,24,0,261,1,1,39,96,328.79998779296875,81043
0,860,22,0,0,2,1,0,59,830.7999877929688,81095
9,0,0,405,0,0,1,0,100,446.79998779296875,81144
88,98,617,232,514,2,1,113,100,1192.5999755859375,81191
9,0,0,405,0,0,1,0,100,446.79998779296875,81234
130,231,23,757,73,0,64,156,95,11983.2998046875,81284
0,23,22,0,126,2,1,0,59,118.80000305175781,81323
0,23,22,0,0,1,1,0,59,13.600000381469727,81374
9,0,0,405,0,0,1,0,100,446.79998779296875,81419
16,98,284,527,144,0,1,0,100,754.2999877929688,81459
0,0,0,210,181,2,1,77,100,466.3999938964844,81504
9,0,0,406,0,0,1,0,100,447.8999938964844,81551
0,23,717,884,0,2,1,151,59,1223.4000244140625,81588
9,0,0,406,0,0,1,0,100,447.8999938964844,81624
0,23,22,0,299,2,1,0,93,291.79998779296875,81662
197,0,1000,0,0,2,1,29,20,859.7000122070312,81705
0,53,22,0,0,2,1,0,59,37.599998474121094,81751
9,0,0,406,0,0,1,0,100,447.8999938964844,81789
0,0,33,0,0,0,1,0,100,28.0,81828
9,0,0,406,0,0,1,0,100,447.8999938964844,81865
0,23,22,642,938,2,1,0,59,1616.0999755859375,81901
0,0,413,203,888,1,1,38,1,5232.7001953125,81939
9,0,0,406,0,0,1,0,100,447.8999938964844,81978
0,23,22,0,0,0,1,97,40,257.1000061035156,82015
81,20,236,0,0,1,1,58,79,351.6000061035156,82061
0,0,956,0,0,1,1,105,81,215.1999969482422,82101
9,0,0,406,0,0,1,0,100,447.8999938964844,82138
899,23,22,492,0,2,1,0,63,3390.89990234375,82174
15,99,998,619,262,2,8,93,67,2328.699951171875,82214
9,0,0,405,0,0,1,0,100,446.79998779296875,82276
0,23,22,50,0,2,1,0,59,42.29999923706055,82312
104,0,0,252,0,2,1,200,100,797.0999755859375,82353
9,0,0,405,0,0,1,0,100,446.79998779296875,82404
0,23,22,0,0,2,35,195,59,6105.7998046875,82439
211,0,588,0,0,0,1,97,25,1127.4000244140625,82477
0,277,22,0,0,2,1,0,59,247.8000030517578,82514
9,0,0,405,0,0,1,0,100,446.79998779296875,82567
0,843,22,0,0,2,53,0,59,9612.2001953125,82604
9,0,0,405,0,0,1,0,100,446.79998779296875,82647
0,0,406,0,98,2,18,120,69,3174.10009765625,82685
10,0,0,405,0,0,1,0,100,449.79998779296875,82750
486,23,22,0,0,2,1,0,92,1549.0,82787
171,0,630,30,0,0,1,86,100,704.5999755859375,82825
755,23,985,0,0,2,1,0,59,2506.0,82863
30,103,526,688,0,1,15,40,53,3246.800048828125,82902
9,0,0,406,0,0,1,0,100,447.8999938964844,82946
0,22,0,355,1000,2,1,162,29,1970.699951171875,82985
9,0,0,405,0,0,1,0,100,446.79998779296875,83049
218,134,22,0,0,2,1,0,18,802.4000244140625,83086
0,23,22,445,0,0,1,0,59,462.3999938964844,83122
0,0,233,226,94,2,1,0,65,313.1000061035156,83161
9,0,0,405,0,0,1,0,100,446.79998779296875,83209
0,0,0,383,0,0,1,113,97,520.0999755859375,83247
0,23,22,0,0,2,84,0,63,14037.400390625,83293
10,0,0,405,0,0,1,0,100,449.79998779296875,83357
0,23,789,0,537,2,1,0,59,606.4000244140625,83401
9,0,0,406,0,0,1,0,100,447.8999938964844,83443
0,0,656,200,0,1,23,86,90,4011.800048828125,83482
9,0,0,405,0,0,1,0,100,446.79998779296875,83534
0,23,22,0,0,2,1,0,82,13.600000381469727,83570
0,23,611,19,0,2,70,105,76,11874.400390625,83611
9,0,0,405,0,0,1,0,100,446.79998779296875,83654
0,72,65,0,98,0,1,0,43,139.8000030517578,83696
0,483,22,0,0,1,1,0,44,453.79998779296875,83739
0,919,0,56,811,2,1,200,18,2919.800048828125,83778
0,23,22,743,0,2,1,0,96,790.2000122070312,83815
10,0,0,405,0,0,1,0,100,449.79998779296875,83870
9,0,0,406,0,0,1,0,100,447.8999938964844,83911
0,22,0,84,0,2,1,134,36,470.1000061035156,83951
0,23,22,0,660,2,1,0,59,652.7999877929688,83988
9,0,0,405,0,0,1,0,100,446.79998779296875,84043
0,255,22,619,4,2,1,0,59,680.0,84097
0,0,110,0,0,2,1,110,41,274.5,84144
9,0,0,405,0,0,1,0,100,446.79998779296875,84191
0,0,324,0,0,2,23,188,49,4141.39990234375,84235
0,23,22,0,0,2,1,50,59,92.5,84282
0,23,18,0,0,2,1,0,59,13.600000381469727,84321
10,0,0,405,0,0,1,0,100,449.79998779296875,84374
0,120,222,0,354,2,1,154,25,1124.5999755859375,84415
9,0,0,406,0,0,1,0,100,447.8999938964844,84465
0,0,0,675,0,0,60,0,59,10536.7001953125,84514
0,775,22,0,0,2,1,0,84,745.7999877929688,84551
0,147,0,0,51,0,1,45,100,217.6999969482422,84588
0,23,22,0,382,2,1,0,59,374.79998779296875,84625
9,0,0,405,0,0,1,0,100,446.79998779296875,84682
0,350,92,83,0,2,1,0,93,337.3999938964844,84722
9,0,0,405,0,0,1,0,100,446.79998779296875,84777
0,820,22,0,0,2,1,189,38,1330.9000244140625,84822
0,23,22,0,0,2,17,0,59,2701.0,84864
0,0,0,0,218,1,1,39,83,240.60000610351562,84904
9,0,0,406,0,0,1,0,100,447.8999938964844,84967
88,161,617,232,514,2,11,113,100,2867.89990234375,85018
9,0,0,405,0,0,1,0,100,446.79998779296875,85077
0,23,22,0,0,2,1,83,67,128.8000030517578,85116
0,23,22,0,0,2,35,0,59,5746.60009765625,85154
9,0,0,405,0,0,1,0,100,446.79998779296875,85221
130,0,510,757,0,0,1,156,95,1397.800048828125,85260
9,0,0,405,0,0,1,0,100,446.79998779296875,85304
338,23,22,0,0,1,75,144,59,13861.599609375,85349
0,98,284,139,144,0,1,0,100,290.8999938964844,85397
0,0,144,210,181,2,1,77,100,466.3999938964844,85479
0,23,463,0,909,1,1,0,59,945.7999877929688,85524
9,0,0,405,0,0,1,0,100,446.79998779296875,85583
0,23,22,0,0,2,1,158,59,285.0,85620
9,0,0,405,0,0,1,0,100,446.79998779296875,85671
197,919,1000,0,0,2,1,29,20,1685.9000244140625,85720
9,0,0,405,0,0,1,0,100,446.79998779296875,85771
0,23,22,0,0,2,1,0,21,13.600000381469727,85815
0,0,33,0,0,0,1,0,100,28.0,85858
9,0,0,405,0,0,1,0,100,446.79998779296875,85900
0,0,413,203,888,1,8,0,100,2270.39990234375,85940
0,23,43,0,0,2,1,0,59,15.600000381469727,85987
0,430,22,0,0,2,1,0,59,400.79998779296875,86026
9,0,0,405,0,0,1,0,100,446.79998779296875,86086
81,20,236,0,0,0,1,58,79,351.6000061035156,86134
9,0,0,405,0,0,1,0,100,446.79998779296875,86190
0,23,22,696,0,2,1,31,59,795.7000122070312,86240
0,0,60,0,0,1,1,105,81,125.5999984741211,86287
0,23,360,217,0,2,1,0,59,226.0,86332
88,99,998,619,197,2,8,93,67,2497.300048828125,86384
9,0,0,405,0,0,1,0,100,446.79998779296875,86451
0,23,22,0,0,2,82,0,7,13699.0,86500
104,0,0,252,0,2,1,200,33,1239.800048828125,86546
9,0,0,405,0,0,1,0,100,446.79998779296875,86589
211,0,129,4,0,0,1,45,100,711.7999877929688,86638
9,0,0,405,0,0,1,0,100,446.79998779296875,86694
9,0,0,405,0,0,1,0,100,446.79998779296875,86737
912,23,22,0,0,2,1,0,59,2912.199951171875,86773
0,109,22,0,0,2,9,4,62,1440.699951171875,86810
9,0,0,405,0,0,1,0,100,446.79998779296875,86864
81,0,406,0,308,2,1,120,69,768.5999755859375,86900
17,23,22,0,0,2,8,0,59,1232.5999755859375,86946
0,23,22,0,0,2,86,0,59,14375.7998046875,86985
9,0,0,405,0,0,1,0,100,446.79998779296875,87026
171,0,630,30,0,0,14,86,100,2881.0,87065
9,0,0,405,0,0,1,0,100,446.79998779296875,87116
0,23,22,92,0,2,9,0,59,1406.0999755859375,87151
317,23,22,0,840,2,1,0,59,1847.199951171875,87186
0,23,22,0,0,2,1,35,59,69.0,87223
30,103,0,605,0,2,15,32,53,3139.10009765625,87268
0,23,22,0,0,0,1,136,84,169.8000030517578,87308
0,580,22,0,39,2,1,0,59,588.7999877929688,87345
0,370,0,0,120,2,1,7,29,486.8999938964844,87384
30,0,233,813,94,2,1,0,53,1054.0,87427
0,23,230,0,166,2,1,6,44,195.3000030517578,87464
104,0,0,392,615,2,6,70,97,2261.0,87499
9,0,0,405,0,0,1,0,100,446.79998779296875,87541
9,0,0,405,0,0,1,0,100,446.79998779296875,87596
0,23,22,130,0,1,1,135,59,364.6000061035156,87636
9,0,0,405,0,0,1,0,100,446.79998779296875,87678
0,0,656,200,0,1,23,86,71,4040.0,87717
0,23,22,0,0,2,14,96,59,2370.10009765625,87757
0,70,32,0,0,2,1,0,59,51.20000076293945,87792
0,23,60,19,976,2,1,99,76,1118.9000244140625,87838
0,23,22,710,0,1,60,0,59,10577.400390625,87878
9,0,0,405,0,0,1,0,100,446.79998779296875,87935
130,0,65,0,98,0,19,0,43,3535.0,87978
69,1,22,0,24,2,8,0,59,1401.4000244140625,88020
9,0,0,405,0,0,1,0,100,446.79998779296875,88065
0,680,22,0,0,2,1,53,59,748.4000244140625,88102
0,0,0,649,811,2,1,200,81,1763.800048828125,88140
0,812,22,0,0,0,1,0,59,782.7999877929688,88179
0,93,0,355,0,2,13,0,36,2368.39990234375,88218
0,23,22,0,0,2,12,0,59,1855.0,88257
9,0,0,405,0,0,1,0,100,446.79998779296875,88321
0,23,22,531,0,2,1,122,59,782.0,88360
9,0,0,405,0,0,1,0,100,446.79998779296875,88403
0,42,22,0,34,2,1,8,59,68.5,88447
9,0,0,405,0,0,1,0,100,446.79998779296875,88496
0,110,22,0,0,2,1,19,56,117.80000305175781,88534
0,0,238,0,537,2,1,110,41,824.2999877929688,88573
0,0,324,0,0,0,1,0,49,57.099998474121094,88617
0,23,22,0,0,2,1,0,98,13.600000381469727,88662
9,0,0,405,0,0,1,0,100,446.79998779296875,88703
9,0,0,405,0,0,1,0,100,446.79998779296875,88755
0,17,22,874,0,0,1,73,59,1068.0999755859375,88793
9,0,0,405,0,0,1,0,100,446.79998779296875,88840
0,16,22,0,0,2,1,0,69,13.399999618530273,88875
0,63,22,46,0,2,1,0,61,54.79999923706055,88912
0,92,91,71,8,2,1,0,69,88.5999984741211,88954
0,16,33,0,29,1,3,5,69,364.29998779296875,88993
0,16,22,111,0,2,10,0,75,1592.800048828125,89030
0,16,22,0,79,1,1,7,69,81.30000305175781,89066
128,93,22,0,0,2,6,0,63,1319.4000244140625,89101
0,27,22,0,0,2,15,0,69,2366.60009765625,89137
0,16,22,102,0,2,1,0,69,89.0,89175
0,16,10,216,0,2,1,0,69,210.39999389648438,89214
0,30,22,0,69,2,1,0,75,73.5999984741211,89258
0,38,79,31,0,2,1,9,69,48.0,89303
113,60,22,0,63,2,1,0,53,454.3999938964844,89346
0,42,22,0,0,2,16,0,69,2550.800048828125,89384
0,16,22,0,0,1,1,0,69,13.399999618530273,89419
0,16,22,0,152,2,1,0,53,138.39999389648438,89455
18,33,171,0,0,2,1,8,69,93.19999694824219,89492
130,45,247,0,0,2,3,3,69,795.2999877929688,89528
66,49,84,0,0,2,1,1,69,236.60000610351562,89565
0,16,22,0,161,2,1,40,69,211.5,89603
0,67,22,63,0,2,1,0,69,61.400001525878906,89645
39,16,157,0,0,2,11,0,69,1816.699951171875,89682
0,16,95,0,0,2,1,0,69,20.700000762939453,89718
0,59,22,0,0,2,1,9,69,54.5,89756
0,16,166,0,0,1,3,0,62,347.6000061035156,89790
3,16,22,0,8,2,19,0,69,3049.0,89831
0,49,22,0,114,2,1,0,61,132.8000030517578,89869
0,27,43,167,48,2,11,0,69,1869.0,89907
0,16,5,41,0,2,1,0,51,34.099998474121094,89960
0,115,43,0,0,2,12,5,69,1955.0,90004
13,21,22,0,0,2,11,0,62,1725.4000244140625,90042
139,16,22,11,0,2,1,5,63,443.1000061035156,90080
0,16,22,0,0,2,8,0,61,1171.199951171875,90126
0,16,22,0,86,2,1,0,69,76.5999984741211,90173
0,24,22,0,0,2,1,12,63,32.20000076293945,90214
110,137,22,0,5,2,1,0,69,463.79998779296875,90254
33,16,22,138,2,2,1,0,69,230.60000610351562,90353
0,5,22,0,0,2,9,0,60,1330.300048828125,90403
51,124,22,0,0,2,1,4,69,264.6000061035156,90451
0,72,22,3,19,2,1,0,69,67.80000305175781,90489
0,16,22,78,49,2,1,0,69,106.0,90527
80,16,22,3,0,2,1,0,69,244.0,90567
0,112,22,154,91,2,1,12,69,261.29998779296875,90604
0,16,22,0,0,2,10,0,69,1509.5999755859375,90644
0,16,22,63,0,2,1,0,69,53.900001525878906,90691
154,186,22,0,0,2,1,0,77,649.5999755859375,90737
0,16,22,0,1,2,1,0,64,13.399999618530273,90776
0,27,22,64,0,2,25,13,69,4092.0,90811
152,16,11,76,9,2,5,0,69,1216.199951171875,90849
0,54,22,0,0,2,1,5,71,45.29999923706055,90893
21,16,22,0,0,2,9,0,69,1407.5999755859375,90931
125,16,68,0,0,2,1,0,69,392.0,90967
214,67,22,0,55,1,1,0,69,776.5999755859375,91017
0,92,22,0,0,2,1,0,69,68.80000305175781,91055
121,16,22,0,0,2,1,0,69,374.6000061035156,91094
61,16,22,62,0,2,6,0,68,1068.0999755859375,91140
87,16,22,0,182,1,4,0,86,954.0999755859375,91185
92,16,75,0,0,2,3,26,69,666.4000244140625,91224
95,16,22,0,0,2,1,0,65,291.3999938964844,91271
0,18,22,0,63,2,11,0,69,1742.800048828125,91317
0,16,22,0,0,2,8,12,69,1190.300048828125,91366
0,108,60,34,0,2,1,0,69,88.4000015258789,91416
29,16,22,0,45,2,5,9,77,814.4000244140625,91454
30,99,22,11,0,2,5,0,83,844.7999877929688,91496
126,16,86,0,0,2,3,35,69,790.5,91535
0,16,41,0,0,2,1,0,73,15.300000190734863,91575
81,16,22,0,0,2,1,16,76,269.6000061035156,91619
0,16,22,180,0,2,1,11,52,193.5,91656
108,16,22,0,99,2,1,0,69,431.0,91698
76,16,145,27,102,2,1,8,69,371.79998779296875,91737
44,16,22,0,202,2,1,16,69,355.5,91774
0,16,0,0,45,2,1,0,71,43.20000076293945,91812
0,16,22,5,0,2,1,16,69,31.899999618530273,91852
0,30,0,0,354,2,1,127,25,907.0,91892
9,0,0,405,0,0,1,0,100,446.79998779296875,91954
0,16,3,0,0,2,1,0,69,13.199999809265137,91990
17,16,102,0,0,2,1,0,69,60.79999923706055,92032
68,76,3,0,0,2,1,0,69,264.3999938964844,92070
9,16,3,57,0,1,1,0,71,71.30000305175781,92107
0,16,3,0,10,2,1,0,69,15.199999809265137,92143
0,75,3,243,0,2,1,0,85,245.39999389648438,92179
0,16,3,0,276,1,1,0,69,261.79998779296875,92215
0,16,72,52,0,2,13,4,69,2043.4000244140625,92253
112,16,3,12,0,2,1,15,69,371.1000061035156,92289
0,16,3,0,0,2,1,14,67,28.100000381469727,92325
187,16,3,0,14,2,5,9,68,1290.4000244140625,92365
0,156,3,110,0,1,5,0,69,825.5999755859375,92406
24,16,3,0,0,2,1,20,69,97.0999984741211,92444
0,16,94,223,188,2,1,0,54,404.5,92481
170,16,3,0,50,2,1,0,69,579.7999877929688,92522
0,16,3,98,0,2,1,23,69,116.0,92558
0,16,3,224,0,2,1,5,69,227.0,92593
0,154,3,0,0,2,1,0,80,124.80000305175781,92631
0,16,3,72,208,2,1,0,69,258.3999938964844,92673
0,16,3,17,0,2,16,0,69,2528.199951171875,92714
0,147,3,37,17,2,9,0,57,1494.800048828125,92750
54,16,85,0,0,2,1,0,69,166.5,92788
0,31,11,126,0,2,1,0,69,112.30000305175781,92824
31,45,3,0,0,2,11,22,58,1848.199951171875,92869
0,16,50,0,5,2,1,0,69,14.600000381469727,92905
0,16,3,26,0,2,7,0,69,1007.2000122070312,92939
107,16,40,0,0,2,1,0,69,331.6000061035156,92975
1,35,3,0,181,2,1,0,69,189.0,93022
0,38,3,0,23,2,1,0,69,43.20000076293945,93070
0,16,53,53,0,2,1,0,54,45.0,93106
33,27,93,47,0,2,11,0,69,1810.4000244140625,93143
31,218,3,0,0,2,13,4,69,2325.0,93183
0,16,3,150,3,2,1,0,66,139.39999389648438,93219
32,9,3,0,0,2,1,0,69,85.5999984741211,93256
33,145,3,112,0,2,1,6,60,254.39999389648438,93293
130,118,3,0,0,2,1,0,69,504.79998779296875,93332
0,16,3,83,216,2,15,9,69,2625.60009765625,93377
0,16,3,0,0,2,7,45,67,1075.300048828125,93415
0,8,3,0,0,2,3,0,69,326.3999938964844,93453
0,60,3,0,98,2,15,0,69,2496.60009765625,93489
0,16,25,16,0,2,1,0,72,15.699999809265137,93523
25,16,129,0,0,1,2,4,69,253.8000030517578,93557
73,16,3,0,15,2,18,0,69,3110.800048828125,93593
0,16,37,0,0,2,1,0,69,14.899999618530273,93631
32,63,3,0,0,2,1,0,69,136.1999969482422,93678
92,16,3,12,0,2,1,0,69,283.6000061035156,93718
0,16,148,23,0,2,1,0,69,30.5,93755
0,49,3,72,0,2,12,0,69,1895.800048828125,93791
119,16,81,22,0,2,16,0,69,2915.0,93830
21,180,3,41,0,2,15,0,69,2595.0,93870
210,16,36,0,0,2,1,48,69,736.5999755859375,93910
0,16,3,0,14,2,1,24,75,48.599998474121094,93948
91,74,131,0,0,2,1,22,69,376.1000061035156,93988
0,16,3,76,114,2,1,0,69,168.8000030517578,94029
0,29,83,0,40,2,1,0,79,55.0,94077
0,16,3,0,0,2,5,49,69,741.0,94113
0,8,197,114,0,2,1,4,69,114.4000015258789,94150
102,98,3,0,144,2,1,0,69,538.2000122070312,94197
0,20,9,0,18,2,1,0,69,24.799999237060547,94244
0,16,3,0,0,2,8,0,69,1171.199951171875,94283
0,38,3,142,144,2,1,0,63,273.6000061035156,94331
0,6,132,0,121,2,3,0,69,447.6000061035156,94373
0,16,300,71,0,2,1,0,69,84.0999984741211,94410
0,16,3,0,27,1,13,10,73,2059.10009765625,94446
0,16,3,82,0,2,1,4,54,77.80000305175781,94479
0,16,44,130,0,2,13,0,81,2113.199951171875,94518
40,16,3,7,38,1,1,0,69,153.1999969482422,94556
64,33,160,0,0,2,1,22,63,259.3999938964844,94592
20,32,3,0,0,2,1,0,77,72.80000305175781,94631
0,128,19,0,0,2,1,31,74,144.1999969482422,94672
42,149,37,0,0,1,1,22,70,288.1000061035156,94708
0,16,3,114,70,2,1,0,69,166.60000610351562,94744
0,36,3,0,0,2,1,6,80,31.0,94780
0,16,3,50,0,2,2,35,69,249.0,94823
112,16,3,73,0,2,1,11,69,428.29998779296875,94876
0,16,3,0,36,2,1,0,69,36.0,94923
36,32,32,0,0,2,1,0,78,118.0,94964
85,142,3,0,0,2,5,15,82,1081.699951171875,95007
38,16,3,0,0,2,1,14,69,130.5,95045
0,16,3,159,0,2,1,0,69,147.6999969482422,95084
0,16,3,0,0,1,1,0,34,13.199999809265137,95124
0,16,3,14,0,2,9,0,67,1343.199951171875,95161
0,18,14,0,0,2,1,0,69,11.199999809265137,95206
0,18,89,0,0,2,8,2,69,1183.199951171875,95244
19,18,14,0,84,2,1,0,45,132.60000610351562,95291
35,18,14,158,0,2,1,0,75,258.20001220703125,95336
0,104,113,11,0,2,1,18,69,106.19999694824219,95376
0,98,14,0,0,1,1,36,73,122.19999694824219,95415
0,18,2,0,0,1,1,17,69,32.599998474121094,95457
12,18,37,0,0,2,9,0,75,1381.9000244140625,95497
176,18,14,0,0,1,10,17,86,2096.300048828125,95539
85,18,14,0,9,2,2,0,69,438.0,95576
0,18,14,0,22,2,1,9,69,39.29999923706055,95616
0,78,14,39,52,2,11,0,70,1799.5999755859375,95662
0,59,108,111,0,2,1,0,64,100.80000305175781,95700
5,57,14,143,136,2,1,0,69,284.6000061035156,95739
86,18,129,19,69,2,1,0,69,347.6000061035156,95776
16,18,102,0,62,2,1,31,50,177.6999969482422,95814
0,18,14,0,0,1,12,25,69,1889.5,95859
0,18,66,0,0,2,1,8,69,25.600000381469727,95895
56,18,14,0,0,1,1,1,68,170.10000610351562,95936
147,18,107,0,54,2,17,0,69,3226.699951171875,95982
35,28,14,66,26,2,3,12,69,536.0999755859375,96029
0,82,14,0,0,2,1,6,62,70.0,96075
0,18,25,0,0,2,1,4,69,16.100000381469727,96119
74,46,75,113,0,2,1,0,69,336.29998779296875,96159
0,18,5,50,141,2,10,0,69,1668.699951171875,96206
0,32,14,0,66,2,1,0,71,72.80000305175781,96247
0,18,14,0,187,2,1,0,73,174.8000030517578,96297
26,18,14,27,0,2,1,0,69,88.69999694824219,96343
0,18,22,0,0,2,1,31,75,48.400001525878906,96389
0,18,14,0,0,2,1,27,58,53.0,96428
0,18,79,0,0,2,1,0,69,17.299999237060547,96466
38,18,42,0,0,2,1,0,69,112.80000305175781,96512
141,18,198,19,0,2,1,0,69,462.5,96556
0,18,83,0,0,2,16,0,69,2531.800048828125,96595
0,115,14,0,37,2,1,0,69,121.80000305175781,96634
21,18,14,64,0,2,1,0,69,110.0,96678
0,95,50,0,89,2,1,0,69,153.8000030517578,96714
0,18,14,22,0,2,21,3,69,3382.300048828125,96749
64,105,89,0,0,2,5,0,68,957.4000244140625,96786
0,4,14,54,4,2,20,11,69,3226.60009765625,96822
107,18,14,0,89,2,1,0,69,419.20001220703125,96860
0,16,14,40,0,2,2,0,69,192.6999969482422,96895
0,140,14,77,0,2,14,2,69,2329.39990234375,96932
22,18,38,0,111,2,1,0,69,171.1999969482422,96970
0,13,14,0,113,2,1,22,66,132.6999969482422,97013
0,18,14,2,103,2,5,0,69,768.0,97051
0,18,6,0,0,2,10,0,69,1511.5999755859375,97087
0,29,143,0,112,2,1,0,69,122.19999694824219,97126
181,18,14,7,0,2,7,0,69,1584.5999755859375,97162
0,18,14,0,0,2,1,18,69,33.70000076293945,97204
0,18,14,0,0,2,1,2,69,12.800000190734863,97249
0,94,14,91,0,2,1,0,69,88.5999984741211,97292
0,18,28,0,0,2,1,6,68,19.0,97332
0,18,17,30,78,2,1,25,69,122.9000015258789,97374
226,96,14,0,0,2,1,0,66,790.0,97411
0,18,14,0,0,2,1,19,69,35.0,97446
0,85,19,35,0,1,11,0,64,1754.800048828125,97482
76,18,14,216,0,2,1,9,69,467.5,97518
79,18,14,0,47,2,11,0,83,1979.5999755859375,97556
14,5,14,0,28,2,10,0,69,1570.4000244140625,97593
0,130,29,0,0,2,6,7,69,957.9000244140625,97630
101,18,30,0,0,2,1,3,69,318.29998779296875,97675
55,52,111,0,0,2,1,0,63,204.6999969482422,97714
96,18,14,0,29,1,7,0,69,1339.199951171875,97753
187,64,45,0,0,2,1,0,66,633.2000122070312,97790
183,22,14,120,24,2,1,0,69,713.4000244140625,97826
0,18,30,0,0,2,1,0,40,12.399999618530273,97863
0,18,111,0,0,2,9,0,69,1350.9000244140625,97904
0,18,14,66,0,2,6,5,69,885.5,97948
171,0,87,675,0,0,23,0,67,4923.39990234375,97994
0,147,0,0,51,0,1,112,100,290.6000061035156,98043
0,487,92,83,0,2,1,0,93,474.3999938964844,98090
0,18,14,0,0,0,99,0,69,16570.400390625,98128
38,218,91,0,0,2,14,0,69,2510.0,98164
572,432,14,0,0,2,1,0,69,2233.199951171875,98199
0,299,265,0,218,2,17,39,96,3239.0,98238
88,18,617,3,514,1,1,0,100,843.9000244140625,98280
9,0,0,405,0,0,1,0,100,446.79998779296875,98331
9,0,0,405,0,0,1,0,100,446.79998779296875,98393
9,0,0,405,0,0,1,0,100,446.79998779296875,98443
0,290,14,0,0,2,1,0,69,260.79998779296875,98487
0,18,538,0,0,2,1,0,90,63.20000076293945,98522
0,370,14,0,296,2,1,0,69,635.7999877929688,98561
130,0,510,757,0,1,1,156,95,1397.800048828125,98599
9,0,0,405,0,0,1,0,100,446.79998779296875,98656
0,294,14,0,0,1,1,0,69,264.79998779296875,98697
0,98,0,923,144,0,1,0,62,1138.699951171875,98735
9,0,0,405,0,0,1,0,100,446.79998779296875,98776
9,0,0,405,0,0,1,0,100,446.79998779296875,98831
0,0,144,210,1000,2,1,77,100,1285.4000244140625,98870
0,18,14,0,0,2,1,179,69,270.8999938964844,98910
197,0,1000,400,0,2,1,29,20,1258.800048828125,98953
9,0,0,405,0,0,1,0,100,446.79998779296875,99004
0,0,33,0,0,0,7,0,100,989.5999755859375,99047
0,67,14,0,0,2,1,126,69,236.10000610351562,99088
9,0,0,405,0,0,1,0,100,446.79998779296875,99141
9,0,0,405,0,0,1,0,100,446.79998779296875,99194
0,18,14,0,0,2,1,3,69,14.100000381469727,99232
9,0,0,405,0,0,1,0,100,446.79998779296875,99296
0,18,14,0,979,2,1,177,69,1246.800048828125,99333
0,99,413,203,888,1,8,0,96,2280.199951171875,99375
250,900,14,0,977,2,1,0,69,2646.800048828125,99417
0,57,14,0,31,2,1,0,83,64.80000305175781,99453
779,18,14,0,0,2,1,0,69,2481.60009765625,99494
167,18,14,20,0,2,1,0,69,528.7999877929688,99535
9,0,0,405,0,0,1,0,100,446.79998779296875,99583
81,0,421,0,0,1,1,58,79,353.0,99624
0,0,0,0,0,0,1,105,81,119.69999694824219,99664
9,0,0,405,0,0,1,0,100,446.79998779296875,99719
