fiberlookup_initial,fiberlookup_latency,fiberlookup_stop_latency,fiberlookup_miss_latency,fiberlookup_starting,incr_type,fiberlookup_ii,fiberlookup_numerator_factor,fiberlookup_denominator_factor,diff1,timestamp
20,68,4,3,100,2,1,2,99,206.1999969482422,82851
0,12,11,18,52,2,2,10,100,223.3000030517578,82894
55,8,4,3,60,2,1,2,75,218.8000030517578,82936
0,7,4,7,7,1,13,2,100,2019.0999755859375,82973
0,8,1,3,7,2,1,39,88,49.20000076293945,83011
0,8,2,3,7,2,2,8,100,177.6999969482422,83048
0,8,25,82,7,2,1,2,96,78.19999694824219,83085
72,8,21,3,29,2,1,2,89,243.0,83121
0,8,4,3,5,2,1,2,100,13.100000381469727,83156
0,8,4,106,7,2,18,2,100,2928.0,83191
67,24,14,40,24,2,1,2,99,258.20001220703125,83230
0,8,36,3,7,2,6,10,100,845.2999877929688,83272
2,8,101,2,7,2,1,2,100,24.600000381469727,83316
0,29,4,3,22,2,1,2,100,38.70000076293945,83353
0,49,4,3,7,2,1,1,100,41.79999923706055,83389
28,8,59,20,7,2,1,2,100,98.30000305175781,83426
0,8,4,3,7,2,1,10,100,18.399999618530273,83466
0,32,4,3,7,2,5,2,93,690.0999755859375,83503
24,8,4,3,7,2,1,2,100,72.30000305175781,83544
50,8,4,3,15,2,1,2,100,156.89999389648438,83585
13,8,44,3,7,2,1,2,100,47.29999923706055,83629
0,8,6,3,7,2,8,2,100,1173.300048828125,83673
0,8,10,8,38,2,1,17,100,49.79999923706055,83713
0,0,4,3,7,2,1,20,100,25.600000381469727,83750
0,8,4,3,7,2,1,2,99,12.199999809265137,83789
38,8,4,3,7,2,2,2,91,280.1000061035156,83828
0,3,4,6,1,1,1,6,98,15.600000381469727,83876
0,6,82,3,7,2,1,2,100,20.299999237060547,83916
74,8,4,3,27,2,9,2,100,1599.300048828125,83953
0,22,4,3,7,2,1,35,94,53.79999923706055,83990
0,8,4,68,7,2,6,2,100,888.2000122070312,84027
0,36,4,3,7,2,9,2,100,1370.5,84068
0,53,4,40,7,2,22,2,92,3594.89990234375,84104
0,8,100,3,17,1,1,2,100,27.100000381469727,84142
36,8,26,69,7,2,2,2,100,338.5,84190
0,8,4,3,80,2,1,2,100,68.30000305175781,84230
22,8,4,3,7,2,1,10,97,74.69999694824219,84268
46,8,4,72,32,2,1,44,86,285.6000061035156,84312
0,8,10,3,38,2,2,2,97,197.5,84350
0,8,4,4,7,2,6,2,100,835.0999755859375,84385
0,8,73,4,7,2,7,8,100,1016.4000244140625,84421
0,8,4,75,7,2,12,2,98,1895.199951171875,84456
0,43,4,3,7,2,3,2,98,363.0,84500
71,8,23,3,7,2,1,2,94,218.0,84545
0,28,4,3,20,2,1,2,100,36.29999923706055,84584
0,8,4,3,7,1,1,2,100,11.899999618530273,84622
71,18,63,3,36,2,3,25,100,622.0999755859375,84668
0,8,4,3,59,2,1,2,100,51.5,84708
38,18,11,3,67,1,1,2,92,180.89999389648438,84746
0,75,4,3,7,1,1,2,94,63.900001525878906,84781
51,8,4,3,7,2,1,19,100,170.1999969482422,84822
277,8,225,3,7,2,1,2,100,897.0,84864
0,8,4,39,23,1,3,2,89,373.20001220703125,84901
0,8,4,3,218,2,1,122,100,330.0,84938
0,8,4,106,7,2,1,2,100,99.5,84975
0,47,16,3,7,2,6,19,100,892.0,85012
0,315,4,3,7,2,1,2,16,306.6000061035156,85050
0,8,4,3,61,2,23,194,100,3973.39990234375,85085
57,16,1,3,7,2,18,2,82,3056.10009765625,85124
167,8,4,3,7,0,95,2,91,16428.5,85167
0,4,4,3,7,2,1,1,84,15.800000190734863,85204
0,8,4,3,263,2,1,2,100,244.89999389648438,85240
0,8,369,3,7,2,1,2,100,48.0,85275
214,8,4,3,7,2,1,197,65,1001.2000122070312,85310
0,59,36,3,7,2,1,2,100,50.70000076293945,85345
0,133,99,3,7,2,1,2,100,113.9000015258789,85382
0,8,4,21,12,2,1,2,100,26.399999618530273,85419
0,8,317,15,7,2,1,2,100,47.900001525878906,85455
0,8,4,3,22,1,1,2,100,21.899999618530273,85501
0,8,4,127,7,2,1,2,100,121.19999694824219,85544
34,21,4,3,5,2,1,2,93,109.0999984741211,85584
0,8,4,200,7,2,1,2,100,201.5,85621
318,8,4,3,7,2,1,2,100,1006.5,85659
0,8,4,0,7,1,1,31,84,41.79999923706055,85697
0,8,4,3,7,0,1,40,100,45.099998474121094,85735
0,8,4,88,7,2,1,2,12,96.69999694824219,85771
0,8,4,1,7,2,1,2,100,11.899999618530273,85811
0,8,4,172,7,2,1,2,79,171.39999389648438,85864
0,8,257,3,302,2,1,2,100,308.79998779296875,85905
0,8,34,7,7,2,3,14,100,348.70001220703125,85951
320,8,4,226,7,2,1,2,100,1253.5,85989
2,8,4,0,7,2,1,37,100,46.79999923706055,86028
0,8,4,3,7,2,1,90,100,91.5,86066
16,8,12,19,7,2,3,29,100,415.0,86104
0,8,115,210,7,2,1,200,54,612.0,86151
0,31,4,3,7,1,8,2,94,1196.699951171875,86201
84,8,4,3,7,2,1,2,100,257.70001220703125,86246
3,8,21,3,7,1,1,2,93,19.399999618530273,86291
0,95,4,3,7,2,1,2,59,80.80000305175781,86330
0,254,4,3,7,2,1,2,86,235.3000030517578,86371
382,8,4,3,7,2,1,127,100,1346.5,86416
0,8,16,1,7,1,1,2,100,12.699999809265137,86453
0,8,4,47,7,2,1,2,100,46.400001525878906,86492
0,8,4,3,7,2,1,72,100,75.19999694824219,86549
0,8,4,13,45,2,1,2,100,45.599998474121094,86592
0,8,339,3,7,1,1,2,12,57.79999923706055,86639
29,8,4,3,58,2,1,4,100,134.8000030517578,86677
0,8,4,3,7,2,1,2,21,18.299999237060547,86717
0,8,4,30,7,2,1,2,99,31.399999618530273,86760
0,8,4,3,7,2,1,186,5,4030.199951171875,86798
227,8,297,3,7,2,1,2,100,744.2000122070312,86842
23,3,19,39,7,2,8,2,100,1263.300048828125,86881
0,8,4,3,7,1,1,2,100,11.899999618530273,86929
0,53,4,7,34,2,2,2,88,231.3000030517578,86969
0,156,380,3,394,2,1,2,82,546.7000122070312,87003
0,8,67,3,7,2,1,34,100,45.70000076293945,87043
0,8,4,3,7,2,1,130,10,1398.5,87078
38,47,28,3,7,2,1,0,97,146.0,87116
0,8,59,3,216,2,1,2,100,203.0,87153
225,8,4,3,7,1,58,2,100,10353.2998046875,87188
0,7,4,4,7,2,1,22,100,29.100000381469727,87226
0,8,4,143,7,1,1,2,100,138.8000030517578,87269
0,8,4,3,23,2,17,2,93,2712.5,87307
0,8,4,274,7,2,1,2,100,282.8999938964844,87350
0,42,4,3,7,2,1,2,100,37.099998474121094,87388
0,8,4,3,7,2,3,18,100,349.5,87423
2,0,34,0,399,2,1,55,100,440.29998779296875,87473
2,0,34,0,399,2,1,55,100,440.29998779296875,87517
0,355,353,3,7,2,1,108,100,450.79998779296875,87551
145,159,343,150,5,0,7,197,69,1972.0999755859375,87587
0,8,4,107,7,1,1,2,100,100.4000015258789,87629
2,0,34,0,399,2,1,55,100,440.29998779296875,87684
0,8,4,41,49,1,1,2,73,75.0,87726
0,25,400,50,202,2,4,120,32,1173.5,87766
0,0,400,32,0,2,1,200,78,321.6000061035156,87804
2,0,34,0,399,2,1,55,100,440.29998779296875,87848
2,0,34,0,399,2,1,55,100,440.29998779296875,87900
0,8,4,3,7,2,1,2,28,16.100000381469727,87937
2,0,34,0,399,2,1,55,100,440.29998779296875,87985
2,0,34,0,399,2,1,55,100,440.29998779296875,88042
0,179,0,0,0,1,12,75,90,2101.10009765625,88081
0,55,250,29,232,2,1,0,96,282.1000061035156,88121
0,300,4,3,7,0,1,2,100,280.8999938964844,88159
0,10,225,0,5,2,1,33,76,69.19999694824219,88203
0,0,240,84,2,1,1,84,61,231.3000030517578,88245
0,8,10,3,7,2,1,2,84,12.5,88297
12,0,135,70,12,0,1,86,100,198.3000030517578,88339
2,0,34,0,399,2,1,55,100,440.29998779296875,88382
2,0,34,0,399,2,1,55,100,440.29998779296875,88434
344,12,0,39,66,2,1,117,54,1417.0,88472
2,0,34,0,399,2,1,55,100,440.29998779296875,88519
0,8,4,3,386,2,1,2,100,367.8999938964844,88563
2,0,34,0,399,2,1,55,100,440.29998779296875,88619
9,0,368,36,111,2,10,17,61,1716.5,88680
2,0,34,0,399,2,1,55,100,440.29998779296875,88730
0,8,14,51,7,2,3,32,100,401.8999938964844,88771
0,8,4,3,7,0,1,2,100,11.899999618530273,88810
0,117,154,23,45,0,10,92,100,1762.800048828125,88851
2,0,34,0,399,2,1,55,100,440.29998779296875,88905
0,180,140,12,0,1,20,83,100,3457.89990234375,88944
22,76,400,5,31,0,1,14,100,196.6999969482422,88988
2,0,34,0,399,2,1,55,100,440.29998779296875,89035
2,0,34,0,399,2,1,55,100,440.29998779296875,89094
2,0,34,0,399,2,1,55,100,440.29998779296875,89137
143,10,153,314,49,1,1,100,91,942.9000244140625,89176
0,73,4,3,7,2,1,2,100,61.900001525878906,89216
123,0,38,0,0,1,1,124,82,533.5999755859375,89254
2,0,34,0,399,2,1,55,100,440.29998779296875,89314
0,8,4,3,7,2,25,2,53,4051.60009765625,89360
0,0,45,23,0,0,1,157,73,232.1999969482422,89400
7,0,400,26,0,2,1,17,100,92.0,89439
122,8,4,3,386,2,1,137,100,904.5,89476
2,0,34,0,399,2,1,55,100,440.29998779296875,89517
2,0,34,0,399,2,1,55,100,440.29998779296875,89570
2,0,34,0,399,2,1,55,100,440.29998779296875,89612
0,0,35,0,0,0,1,200,57,356.70001220703125,89661
0,0,201,149,2,0,1,59,10,783.0999755859375,89702
0,40,4,3,7,2,1,2,100,35.5,89738
0,34,66,15,0,2,1,150,78,219.6999969482422,89777
0,8,4,93,7,2,1,2,87,88.19999694824219,89814
2,0,34,0,399,2,1,55,100,440.29998779296875,89865
114,0,75,0,0,1,1,14,100,359.1000061035156,89904
2,0,34,0,399,2,1,55,100,440.29998779296875,89953
107,0,192,131,11,1,9,0,42,1808.5999755859375,89996
0,8,4,3,167,2,22,2,100,3702.10009765625,90040
0,143,266,298,57,1,1,31,54,432.29998779296875,90080
2,0,34,0,399,2,1,55,100,440.29998779296875,90138
0,106,4,3,7,2,1,2,100,88.30000305175781,90175
2,0,34,0,399,2,1,55,100,440.29998779296875,90226
2,0,34,0,399,2,1,55,100,440.29998779296875,90328
143,0,296,25,253,2,16,57,71,3340.60009765625,90369
7,4,0,0,2,1,10,171,68,1795.5999755859375,90411
2,0,34,0,399,2,1,55,100,440.29998779296875,90465
0,8,4,3,7,2,11,13,100,1692.5,90504
2,0,34,0,399,2,1,55,100,440.29998779296875,90557
0,8,4,3,7,0,1,2,100,11.899999618530273,90595
8,0,208,131,2,2,6,64,100,1054.0,90636
91,225,91,117,15,2,1,157,100,695.7999877929688,90678
0,0,400,55,19,0,1,135,75,280.20001220703125,90723
2,0,34,0,399,2,1,55,100,440.29998779296875,90777
43,0,0,200,0,0,1,120,77,497.70001220703125,90819
2,0,34,0,399,2,1,55,100,440.29998779296875,90873
0,8,4,392,7,2,39,2,100,6739.10009765625,90910
2,0,34,0,399,2,1,55,100,440.29998779296875,90952
2,0,34,0,399,2,1,55,100,440.29998779296875,91007
157,76,15,87,232,0,1,165,100,987.4000244140625,91049
145,108,343,0,5,0,7,197,69,1896.199951171875,91106
0,8,4,57,7,2,1,2,100,55.400001525878906,91148
2,0,34,0,399,2,1,55,100,440.29998779296875,91191
2,0,34,0,399,2,1,55,100,440.29998779296875,91248
19,76,400,0,29,2,4,120,97,810.7000122070312,91296
0,8,4,3,7,2,1,2,3,69.5,91338
2,0,34,0,399,2,1,55,100,440.29998779296875,91381
14,33,4,3,7,2,1,11,87,75.9000015258789,91428
0,0,400,22,0,2,1,200,78,311.6000061035156,91473
0,179,0,291,7,1,12,75,37,2367.89990234375,91526
2,0,34,0,399,2,1,55,100,440.29998779296875,91597
0,55,250,0,232,2,13,0,96,2305.5,91641
0,174,366,3,15,2,1,2,100,182.10000610351562,91681
2,0,34,0,399,2,1,55,100,440.29998779296875,91726
2,0,34,0,399,2,1,55,100,440.29998779296875,91777
9,10,400,0,5,2,1,71,55,193.8000030517578,91820
0,0,221,211,0,1,1,84,61,354.79998779296875,91869
2,0,34,0,399,2,1,55,100,440.29998779296875,91916
12,0,135,70,18,1,1,86,87,217.60000610351562,91956
344,78,0,39,0,1,1,77,91,1249.300048828125,92000
0,250,4,3,7,2,1,2,100,230.89999389648438,92038
2,0,34,0,399,2,1,55,100,440.29998779296875,92091
0,8,4,3,7,2,1,2,3,69.5,92126
9,0,148,36,0,2,10,17,61,1583.5,92171
2,0,34,0,399,2,1,55,100,440.29998779296875,92216
2,0,34,0,399,2,1,55,100,440.29998779296875,92273
21,8,4,3,7,2,1,22,93,84.5,92310
2,0,34,0,399,2,1,55,100,440.29998779296875,92362
2,0,34,0,399,2,1,55,100,440.29998779296875,92412
0,215,49,23,45,0,10,92,100,1858.0,92451
0,8,4,3,182,2,1,2,100,163.89999389648438,92495
0,180,160,12,0,1,20,0,95,3368.0,92536
145,108,400,5,31,0,1,14,94,620.2999877929688,92579
143,10,55,314,0,1,1,25,91,804.2000122070312,92620
2,0,34,0,399,2,1,55,100,440.29998779296875,92662
0,8,4,3,7,2,36,2,100,5910.89990234375,92700
2,0,34,0,399,2,1,55,100,440.29998779296875,92748
2,0,34,0,399,2,1,55,100,440.29998779296875,92791
0,8,240,32,7,1,1,2,100,53.79999923706055,92826
123,0,9,12,0,1,1,83,82,488.0,92871
0,0,45,23,0,0,1,157,15,1135.9000244140625,92912
2,0,34,0,399,2,1,55,100,440.29998779296875,92963
7,0,400,128,0,1,1,0,100,163.39999389648438,93001
2,0,34,0,399,2,1,55,100,440.29998779296875,93044
0,0,204,0,0,0,1,200,57,373.6000061035156,93082
0,8,4,33,1,2,1,2,100,30.200000762939453,93120
0,0,193,149,2,1,6,59,100,1039.800048828125,93158
2,0,34,0,399,2,1,55,100,440.29998779296875,93209
0,0,66,13,0,2,1,150,75,207.0,93259
2,0,34,0,399,2,1,55,100,440.29998779296875,93305
3,0,75,0,0,1,1,14,100,30.299999237060547,93350
2,0,34,0,399,2,1,55,100,440.29998779296875,93410
2,0,34,0,399,2,1,55,100,440.29998779296875,93462
180,8,4,3,7,1,1,2,100,564.9000244140625,93499
2,0,34,0,399,2,1,55,100,440.29998779296875,93559
107,0,192,131,11,1,1,0,81,473.3999938964844,93602
0,8,4,3,284,0,1,72,100,342.0,93650
2,0,34,0,399,2,1,55,100,440.29998779296875,93698
60,8,4,10,9,2,12,16,100,2060.39990234375,93740
2,0,34,0,399,2,1,55,100,440.29998779296875,93790
6,8,4,3,36,2,9,2,96,1391.0,93827
0,143,324,298,57,0,1,31,54,435.0,93868
2,0,34,0,399,2,1,55,100,440.29998779296875,93917
7,0,296,25,2,1,16,57,90,2636.0,93954
345,8,4,3,7,2,1,2,100,1092.9000244140625,94006
65,92,0,6,0,1,10,76,72,1910.0,94046
8,0,208,131,19,2,1,64,100,236.5,94088
2,0,34,0,399,2,1,55,100,440.29998779296875,94139
2,0,34,0,399,2,1,55,100,440.29998779296875,94180
91,225,91,117,9,2,1,157,100,689.7999877929688,94217
0,8,4,3,7,2,1,2,90,12.300000190734863,94257
0,0,400,55,0,1,1,135,70,275.3999938964844,94296
2,0,34,0,399,2,1,55,100,440.29998779296875,94358
43,0,177,200,0,0,1,130,77,511.8999938964844,94396
157,76,15,87,0,0,1,165,100,755.4000244140625,94433
2,0,34,0,399,2,1,55,100,440.29998779296875,94475
0,8,307,3,7,2,1,2,100,41.79999923706055,94510
2,0,34,0,399,2,1,55,100,440.29998779296875,94565
2,0,34,0,399,2,1,55,100,440.29998779296875,94611
3,104,4,3,7,2,1,2,97,94.80000305175781,94652
0,0,343,0,2,0,7,111,69,1197.4000244140625,94707
0,76,400,0,0,2,4,120,97,720.9000244140625,94750
2,0,34,0,399,2,1,55,100,440.29998779296875,94808
0,0,400,0,5,2,10,200,78,1817.4000244140625,94847
2,0,34,0,399,2,1,55,100,440.29998779296875,94892
5,179,0,0,0,2,12,114,100,2150.60009765625,94932
2,0,34,0,399,2,1,55,100,440.29998779296875,94984
0,55,250,0,232,2,1,0,100,276.29998779296875,95026
0,8,4,3,170,2,1,2,100,151.89999389648438,95070
0,10,225,0,5,2,1,33,76,69.19999694824219,95109
2,0,34,0,399,2,1,55,100,440.29998779296875,95152
0,8,4,10,7,2,1,2,100,13.699999809265137,95188
0,0,240,84,48,1,1,84,46,325.1000061035156,95226
2,0,34,0,399,2,1,55,100,440.29998779296875,95279
2,0,34,0,399,2,1,55,100,440.29998779296875,95319
2,0,34,0,399,2,1,55,100,440.29998779296875,95374
7,0,0,70,0,0,1,86,100,164.3000030517578,95415
6,1,46,22,97,1,1,9,100,123.4000015258789,95457
344,78,217,39,0,2,1,77,87,1267.699951171875,95496
2,0,34,0,399,2,1,55,100,440.29998779296875,95543
0,62,148,36,0,2,10,17,61,1600.4000244140625,95588
2,0,34,0,399,2,1,55,100,440.29998779296875,95639
0,0,154,23,45,0,10,92,100,1660.0,95677
334,8,304,3,183,2,1,2,100,1263.300048828125,95732
0,180,400,12,0,1,15,0,41,2542.60009765625,95777
22,10,400,5,31,0,1,3,100,128.1999969482422,95817
2,0,34,0,399,2,1,55,100,440.29998779296875,95859
2,0,34,0,399,2,1,55,100,440.29998779296875,95909
2,0,34,0,399,2,1,55,100,440.29998779296875,95955
0,8,4,3,7,2,92,2,100,15386.099609375,95993
143,10,55,0,0,1,1,25,91,472.5,96032
123,0,38,153,32,1,1,22,82,593.4000244140625,96077
2,0,34,0,399,2,1,55,100,440.29998779296875,96133
0,64,5,72,7,2,1,2,100,73.9000015258789,96174
0,0,45,23,0,1,1,157,73,232.1999969482422,96217
2,0,34,0,399,2,1,55,100,440.29998779296875,96277
2,0,34,0,399,2,1,55,100,440.29998779296875,96338
7,42,0,26,0,1,1,0,100,52.20000076293945,96390
153,250,4,3,7,2,1,2,100,720.5,96432
2,0,34,0,399,2,1,55,100,440.29998779296875,96483
0,0,0,0,0,0,1,200,57,353.29998779296875,96529
0,0,400,0,2,0,1,59,99,97.80000305175781,96577
53,8,4,3,7,2,2,5,100,330.70001220703125,96626
2,0,34,0,399,2,1,55,100,440.29998779296875,96679
2,0,34,0,399,2,1,55,100,440.29998779296875,96722
0,0,66,13,0,2,1,150,100,153.8000030517578,96759
3,0,75,0,0,1,1,38,100,50.400001525878906,96801
2,0,34,0,399,2,1,55,100,440.29998779296875,96863
0,8,4,3,7,0,1,2,100,11.899999618530273,96904
2,0,34,0,399,2,1,55,100,440.29998779296875,96947
0,54,192,131,208,0,1,0,42,333.29998779296875,96984
2,0,34,0,399,2,1,55,100,440.29998779296875,97041
0,143,64,0,0,2,1,200,54,516.4000244140625,97079
32,8,4,3,7,2,1,2,85,93.5,97117
0,0,204,174,0,2,16,57,90,2737.5,97161
7,92,0,0,0,1,12,76,68,2067.89990234375,97206
2,0,34,0,399,2,1,55,100,440.29998779296875,97249
8,0,208,131,24,2,1,64,100,241.5,97285
170,8,4,3,7,2,1,11,100,542.2000122070312,97322
2,0,34,0,399,2,1,55,100,440.29998779296875,97371
2,0,34,0,399,2,1,55,100,440.29998779296875,97410
91,0,91,117,9,2,1,157,100,570.0,97451
2,0,34,0,399,2,1,55,100,440.29998779296875,97511
0,8,352,37,7,2,1,2,58,70.30000305175781,97549
2,0,34,0,399,2,1,55,100,440.29998779296875,97594
8,0,400,55,67,1,1,135,100,305.20001220703125,97632
43,159,177,1,0,0,1,100,77,410.3999938964844,97670
2,0,34,0,399,2,1,55,100,440.29998779296875,97722
0,50,4,88,7,2,1,2,94,87.30000305175781,97758
157,76,0,43,0,1,1,20,70,588.5999755859375,97800
2,0,34,0,399,2,1,55,100,440.29998779296875,97845
2,0,34,0,399,2,1,55,100,440.29998779296875,97896
0,0,343,56,2,2,7,111,69,1239.300048828125,97935
2,0,34,0,399,2,1,55,100,440.29998779296875,97984
0,76,228,0,176,2,4,120,64,949.0999755859375,98024
127,0,0,22,0,2,1,9,78,413.79998779296875,98064
0,8,4,181,7,2,11,2,100,1845.0,98104
2,0,34,0,399,2,1,55,100,440.29998779296875,98163
2,0,34,0,399,2,1,55,100,440.29998779296875,98205
0,179,0,0,0,1,1,75,90,239.89999389648438,98245
35,8,24,7,7,2,1,2,92,103.69999694824219,98285
2,0,34,0,399,2,1,55,100,440.29998779296875,98342
2,0,34,0,399,2,1,55,100,440.29998779296875,98385
0,116,250,0,232,2,1,0,100,331.20001220703125,98432
0,10,225,0,205,1,1,17,76,231.5,98480
0,10,240,4,2,1,1,84,61,156.89999389648438,98526
2,0,34,0,399,2,1,55,100,440.29998779296875,98578
2,0,34,0,399,2,1,55,100,440.29998779296875,98628
231,0,75,70,0,2,1,0,100,787.5,98665
0,105,27,16,18,2,1,2,100,99.5,98709
15,42,0,39,0,1,1,0,91,75.5999984741211,98750
9,0,148,36,0,1,10,17,90,1574.199951171875,98795
2,0,34,0,399,2,1,55,100,440.29998779296875,98850
2,0,34,0,399,2,1,55,100,440.29998779296875,98896
2,0,34,0,399,2,1,55,100,440.29998779296875,98954
0,0,154,23,45,0,1,92,100,154.0,98992
0,0,400,12,0,1,15,0,41,2381.5,99033
338,8,4,3,7,1,1,2,100,1070.5,99071
2,0,34,0,399,2,1,55,100,440.29998779296875,99114
2,0,34,0,399,2,1,55,100,440.29998779296875,99168
22,10,400,5,2,0,5,3,86,773.5999755859375,99211
2,0,34,0,399,2,1,55,100,440.29998779296875,99252
143,10,55,0,0,2,1,25,91,472.5,99292
38,8,4,3,7,2,2,2,100,279.70001220703125,99338
2,0,34,0,399,2,1,55,100,440.29998779296875,99388
123,0,38,12,5,2,1,34,92,425.20001220703125,99427
2,0,34,0,399,2,1,55,100,440.29998779296875,99470
84,0,45,23,0,0,1,157,73,501.0,99519
7,42,0,3,0,1,1,0,100,47.599998474121094,99562
2,0,34,0,399,2,1,55,100,440.29998779296875,99615
2,0,34,0,399,2,1,55,100,440.29998779296875,99664
93,0,0,0,0,0,1,200,57,650.9000244140625,99703
0,9,4,3,7,1,16,2,88,2528.300048828125,99742
0,142,400,0,2,0,11,31,99,1865.5,99779
2,0,34,0,399,2,1,55,100,440.29998779296875,99833
0,0,0,13,0,2,1,150,100,148.39999389648438,99879
2,0,34,0,399,2,1,55,100,440.29998779296875,99928
326,8,4,3,7,2,1,2,100,1032.0999755859375,99965
3,20,75,0,0,1,4,14,100,528.2999877929688,100007
2,0,34,0,399,2,1,55,100,440.29998779296875,100060
4,54,0,4,208,0,1,94,42,489.5,100097
2,0,34,0,399,2,1,55,100,440.29998779296875,100141
2,0,34,0,399,2,1,55,100,440.29998779296875,100195
0,8,4,18,7,2,1,2,100,20.299999237060547,100234
0,82,266,298,57,1,4,31,54,925.7000122070312,100296
0,0,0,179,0,2,16,57,90,2733.89990234375,100349
2,0,34,0,399,2,1,55,100,440.29998779296875,100391
7,68,0,0,0,2,10,150,68,1823.9000244140625,100430
2,0,34,0,399,2,1,55,100,440.29998779296875,100486
7,50,208,131,19,1,1,64,100,238.1999969482422,100525
2,0,34,0,399,2,1,55,100,440.29998779296875,100591
91,0,91,117,9,2,1,157,39,837.5999755859375,100639
2,0,34,0,399,2,1,55,100,440.29998779296875,100696
0,33,0,3,7,2,7,2,94,1029.5,100733
2,0,34,0,399,2,1,55,100,440.29998779296875,100778
0,0,400,55,19,2,1,135,100,231.60000610351562,100815
43,159,123,1,0,0,10,100,77,1931.4000244140625,100854
2,0,34,0,399,2,1,55,100,440.29998779296875,100912
2,0,34,0,399,2,1,55,100,440.29998779296875,100961
14,8,4,31,7,2,1,2,100,67.80000305175781,101002
0,76,0,82,0,1,1,20,26,151.89999389648438,101044
0,45,173,0,2,0,1,111,40,332.29998779296875,101085
2,0,34,0,399,2,1,55,100,440.29998779296875,101140
0,0,400,4,0,2,4,120,97,654.2000122070312,101181
2,0,34,0,399,2,1,55,100,440.29998779296875,101238
0,0,400,22,0,0,1,200,78,311.6000061035156,101294
2,0,34,0,399,2,1,55,100,440.29998779296875,101359
0,13,4,73,37,2,1,2,100,93.69999694824219,101399
0,0,0,0,0,1,10,0,90,1494.5999755859375,101438
2,0,34,0,399,2,1,55,100,440.29998779296875,101485
55,55,250,0,5,2,1,0,100,225.3000030517578,101523
2,0,34,0,399,2,1,55,100,440.29998779296875,101578
0,14,4,3,7,2,1,2,100,14.699999809265137,101629
2,0,34,0,399,2,1,55,100,440.29998779296875,101694
0,8,4,3,7,2,7,2,100,1004.0999755859375,101739
0,8,237,3,7,2,1,2,100,34.79999923706055,101785
51,8,4,3,7,2,1,2,93,152.5,101823
0,8,4,3,20,2,1,2,100,20.299999237060547,101863
0,8,4,123,7,2,1,188,100,318.0,101902
115,8,4,62,33,2,1,2,100,443.1000061035156,101946
0,8,4,3,7,2,1,8,100,16.700000762939453,101983
0,217,4,3,7,2,1,2,100,197.89999389648438,102022
0,105,4,3,7,2,1,2,100,87.5,102068
0,8,4,3,7,2,100,2,100,16739.69921875,102107
0,72,4,3,7,2,1,2,4,105.0999984741211,102143
0,178,4,386,7,2,60,2,100,10263.599609375,102188
0,8,4,3,7,1,1,2,100,11.899999618530273,102224
0,55,147,3,7,2,1,2,100,56.70000076293945,102261
0,317,4,3,366,2,1,2,100,656.9000244140625,102296
0,8,116,3,7,2,1,2,100,22.700000762939453,102333
196,8,222,3,7,2,1,2,100,637.5,102369
0,8,4,3,7,2,1,2,67,12.600000381469727,102415
0,8,360,20,7,2,1,2,100,56.20000076293945,102456
0,8,120,3,7,2,1,107,100,118.69999694824219,102492
0,8,4,3,7,0,1,2,100,11.899999618530273,102526
0,8,4,3,286,2,1,2,100,267.8999938964844,102564
0,8,4,3,7,2,15,2,100,2357.699951171875,102600
0,8,4,3,292,2,1,2,100,273.8999938964844,102638
0,8,4,202,244,2,1,2,100,440.1000061035156,102674
0,8,4,3,7,2,1,2,45,13.699999809265137,102715
37,8,4,3,7,2,1,2,100,107.30000305175781,102755
0,8,4,3,7,2,1,2,40,14.100000381469727,102792
0,123,4,3,7,2,1,2,100,103.9000015258789,102830
0,8,129,3,54,2,1,2,59,60.900001525878906,102867
376,8,4,263,7,2,1,2,100,1473.4000244140625,102903
0,8,4,3,7,2,1,2,47,13.800000190734863,102939
274,8,4,3,7,2,1,2,100,865.7000122070312,102976
115,8,4,3,7,2,1,2,100,356.8999938964844,103014
0,8,148,3,7,2,1,2,28,30.100000381469727,103060
0,8,158,379,224,2,1,2,26,620.7999877929688,103100
0,8,4,3,7,2,1,53,100,57.099998474121094,103138
61,8,4,3,7,2,84,2,19,14236.7998046875,103181
0,244,4,3,7,2,1,149,26,845.5999755859375,103218
3,8,4,3,7,1,1,2,100,17.700000762939453,103254
0,8,4,3,7,2,57,2,100,9464.099609375,103293
270,8,4,3,7,2,1,2,100,852.9000244140625,103333
71,187,4,279,398,2,1,2,100,923.9000244140625,103375
0,8,4,316,7,2,1,69,100,401.0,103413
0,8,4,3,7,2,35,2,100,5741.7001953125,103451
0,8,4,3,7,2,41,2,100,6756.89990234375,103488
33,8,4,76,7,2,1,2,81,170.5,103528
0,29,57,3,0,2,6,2,100,851.2000122070312,103567
0,60,52,3,7,2,1,36,100,83.0,103606
8,8,4,3,83,1,10,2,100,1613.300048828125,103653
16,8,4,14,7,2,1,31,97,85.0,103694
27,113,13,7,7,1,1,2,89,181.5,103733
0,8,25,13,7,2,1,5,94,20.299999237060547,103770
0,9,4,12,7,2,1,27,87,41.400001525878906,103805
0,19,4,3,9,2,10,2,100,1524.699951171875,103845
0,8,55,38,7,2,1,2,100,40.099998474121094,103882
0,7,4,3,7,2,1,2,95,12.5,103919
3,8,96,3,7,2,1,2,92,26.899999618530273,103961
